TransactionID,AccountID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,cluster
TX000766,AC00037,79.8,2023-12-22 17:17:34,debit,fort worth,D000477,189.198.67.252,M070,atm,73.0,retired,76.0,1.0,6372.58,2024-11-04 08:06:48,4
TX001208,AC00267,31.81,2023-04-06 17:41:53,debit,fort worth,D000641,147.114.91.132,M033,online,51.0,retired,149.0,1.0,1406.6,2024-11-04 08:06:48,4
TX002351,AC00076,61.66,2023-02-10 16:34:00,debit,sacramento,D000125,112.222.0.29,M085,atm,26.0,student,86.0,1.0,5705.4,2024-11-04 08:06:48,3
TX001059,AC00120,730.1,2023-07-25 18:04:46,credit,chicago,D000453,190.164.160.79,M053,branch,77.0,retired,93.0,1.0,6384.05,2024-11-04 08:06:48,0
TX000413,AC00421,242.39,2023-11-20 16:29:28,credit,san antonio,D000451,26.105.49.129,M008,atm,18.0,student,271.0,1.0,1328.73,2024-11-04 08:06:48,2
TX000207,AC00181,800.55,2023-05-04 16:21:31,debit,oklahoma city,D000657,8.244.162.185,M062,atm,31.0,engineer,108.0,1.0,9660.22,2024-11-04 08:06:49,0
TX002036,AC00446,72.82,2023-11-10 16:50:35,debit,houston,D000453,25.188.196.47,M063,online,68.0,doctor,127.0,1.0,6911.62,2024-11-04 08:06:49,4
TX001993,AC00338,726.26,2023-02-13 17:13:49,debit,omaha,D000386,69.160.14.157,M035,online,57.0,retired,147.0,1.0,2150.38,2024-11-04 08:06:49,0
TX000775,AC00061,27.21,2023-06-14 16:34:54,debit,san jose,D000700,28.149.72.129,M050,atm,79.0,retired,102.0,1.0,3520.61,2024-11-04 08:06:49,4
TX001746,AC00438,125.39,2023-07-31 16:52:24,debit,los angeles,D000149,205.45.234.42,M036,atm,21.0,student,140.0,1.0,202.69,2024-11-04 08:06:49,3
TX001750,AC00356,42.09,2023-01-20 18:31:25,debit,denver,D000332,41.110.46.150,M046,branch,29.0,engineer,118.0,1.0,5526.28,2024-11-04 08:06:50,3
TX000191,AC00396,1422.55,2023-07-10 17:49:18,debit,washington,D000569,188.124.181.12,M072,branch,79.0,retired,165.0,1.0,5674.32,2024-11-04 08:06:50,0
TX000308,AC00389,131.93,2023-09-11 17:31:10,credit,fort worth,D000245,216.32.4.105,M049,branch,31.0,engineer,13.0,1.0,4547.06,2024-11-04 08:06:50,3
TX000844,AC00106,305.0,2023-10-12 17:20:30,debit,phoenix,D000608,199.103.32.145,M003,atm,22.0,student,222.0,1.0,944.83,2024-11-04 08:06:50,2
TX000653,AC00426,116.58,2023-08-31 16:38:18,debit,raleigh,D000646,20.147.6.179,M038,branch,43.0,engineer,247.0,1.0,2620.74,2024-11-04 08:06:50,2
TX000685,AC00123,578.49,2023-10-16 17:46:51,debit,nashville,D000463,194.88.79.54,M032,branch,59.0,retired,180.0,1.0,6475.13,2024-11-04 08:06:50,0
TX000079,AC00464,120.29,2023-12-18 18:46:27,debit,miami,D000561,162.198.218.92,M045,branch,19.0,student,77.0,1.0,1362.39,2024-11-04 08:06:50,3
TX001812,AC00314,73.83,2023-01-05 18:29:09,debit,las vegas,D000546,44.67.137.125,M097,online,69.0,doctor,69.0,1.0,6020.29,2024-11-04 08:06:50,4
TX001191,AC00382,270.92,2023-04-21 17:03:13,credit,louisville,D000108,171.101.134.74,M066,branch,77.0,retired,143.0,1.0,4574.43,2024-11-04 08:06:51,4
TX000075,AC00265,1212.51,2023-10-04 16:36:29,debit,indianapolis,D000231,193.83.0.183,M036,branch,20.0,student,24.0,1.0,605.95,2024-11-04 08:06:51,0
TX002233,AC00231,284.89,2023-12-18 17:53:03,debit,atlanta,Unknown,43.98.242.106,M042,online,53.0,doctor,115.0,1.0,9738.6,2024-11-04 08:06:51,1
TX002375,AC00500,129.62,2023-07-06 16:47:00,credit,san jose,D000179,37.143.57.20,M070,atm,23.0,student,124.0,1.0,620.28,2024-11-04 08:06:51,3
TX000231,AC00401,523.74,2023-11-02 16:36:37,debit,oklahoma city,D000551,216.151.64.40,M099,atm,43.0,doctor,159.0,1.0,13498.55,2024-11-04 08:06:52,1
TX001738,AC00087,540.4,2023-02-22 16:42:17,debit,houston,D000414,166.79.195.157,M061,branch,45.0,doctor,272.0,1.0,425.77,2024-11-04 08:06:52,2
TX002314,AC00288,881.32,2023-08-31 17:29:03,unknown,el paso,D000354,190.152.148.249,M015,online,31.0,engineer,59.0,1.0,2287.93,2024-11-04 08:06:52,0
TX000174,AC00298,260.88,2023-05-29 16:50:10,debit,denver,D000327,184.59.28.72,M094,branch,22.0,student,36.0,1.0,903.05,2024-11-04 08:06:52,3
TX000519,AC00067,167.2,2023-01-18 17:53:37,debit,san antonio,D000002,56.67.227.142,M036,branch,30.0,doctor,84.0,1.0,11320.83,2024-11-04 08:06:52,1
TX000597,AC00039,138.06,2023-07-25 17:21:53,debit,charlotte,D000188,113.21.93.28,M099,branch,44.0,engineer,159.0,1.0,1070.47,2024-11-04 08:06:52,3
TX002196,AC00384,393.74,2023-12-04 18:11:56,debit,charlotte,D000407,62.27.235.199,M099,online,26.0,student,90.0,1.0,1769.06,2024-11-04 08:06:52,3
TX002169,AC00460,431.08,2023-07-17 18:24:15,debit,albuquerque,D000339,145.179.219.57,M013,branch,45.0,retired,25.0,1.0,6760.22,2024-11-04 08:06:52,1
TX002496,AC00182,271.22,2023-04-03 16:07:53,credit,louisville,D000052,4.105.134.118,M056,atm,45.0,doctor,87.0,1.0,6863.02,2024-11-04 08:06:52,1
TX002429,AC00303,981.9,2023-11-28 16:17:46,credit,baltimore,D000686,160.65.101.37,M029,online,43.0,doctor,112.0,1.0,9018.33,2024-11-04 08:06:53,0
TX000736,AC00045,244.64,2023-02-21 18:41:39,debit,tucson,D000172,66.255.7.16,M072,branch,30.0,doctor,103.0,1.0,9159.56,2024-11-04 08:06:53,1
TX000086,AC00098,1340.19,2023-09-29 17:22:10,credit,austin,D000574,165.114.224.47,M012,online,54.0,engineer,30.0,1.0,8654.28,2024-11-04 08:06:53,0
TX002062,AC00425,279.6,2023-05-31 16:28:06,debit,fort worth,D000452,182.84.41.229,M097,atm,25.0,student,131.0,1.0,1910.9,2024-11-04 08:06:53,3
TX000944,AC00005,377.92,2023-02-22 17:29:36,debit,raleigh,D000360,179.43.245.131,M029,branch,33.0,engineer,204.0,1.0,2254.71,2024-11-04 08:06:53,2
TX002075,AC00058,170.96,2023-12-28 16:46:46,debit,washington,D000644,96.24.89.146,M083,branch,64.0,doctor,69.0,1.0,13374.89,2024-11-04 08:06:53,1
TX001197,AC00404,63.98,2023-10-30 16:01:43,debit,baltimore,D000150,182.225.2.156,M026,online,54.0,doctor,258.0,1.0,7954.12,2024-11-04 08:06:53,2
TX001938,AC00231,26.31,2023-08-11 16:38:16,credit,austin,D000392,187.199.178.27,M028,online,77.0,retired,163.0,1.0,7095.76,2024-11-04 08:06:54,4
TX001187,AC00384,876.57,2023-09-11 16:16:06,credit,portland,D000359,195.164.171.146,M056,atm,62.0,retired,118.0,1.0,3743.63,2024-11-04 08:06:54,0
TX000430,AC00357,296.0,2023-05-15 16:25:29,debit,las vegas,D000623,32.71.250.58,M085,branch,35.0,doctor,248.0,1.0,7418.82,2024-11-04 08:06:54,2
TX000800,AC00166,182.79,2023-10-25 16:21:15,credit,louisville,D000499,35.73.67.98,M013,online,23.0,student,14.0,1.0,1251.85,2024-11-04 08:06:54,3
TX002198,AC00145,515.57,2023-01-02 17:26:34,debit,columbus,D000196,147.227.81.224,M027,atm,27.0,engineer,56.0,1.0,9269.67,2024-11-04 08:06:54,1
TX001487,AC00338,256.66,2023-07-17 17:08:03,credit,raleigh,D000377,101.223.82.253,M045,online,54.0,retired,137.0,1.0,1794.5,2024-11-04 08:06:55,4
TX002445,AC00269,177.05,2023-08-29 16:22:40,debit,philadelphia,D000603,Unknown,M060,branch,24.0,student,235.0,1.0,4287.82,2024-11-04 08:06:55,2
TX002024,AC00106,241.18,2023-05-30 18:29:15,debit,mesa,D000616,12.240.113.200,M025,atm,25.0,student,162.0,1.0,1445.53,2024-11-04 08:06:56,3
TX001147,AC00068,958.9,2023-07-04 16:30:15,debit,memphis,D000183,160.212.125.105,M097,branch,31.0,engineer,135.0,1.0,9977.49,2024-11-04 08:06:56,0
TX001306,AC00479,859.3,2023-08-01 17:18:04,credit,colorado springs,D000067,77.7.223.184,M066,branch,78.0,retired,68.0,1.0,1146.78,2024-11-04 08:06:56,0
TX000113,AC00396,254.37,2023-04-20 18:26:50,credit,dallas,D000477,143.212.47.226,M012,online,51.0,engineer,174.0,1.0,8849.26,2024-11-04 08:06:56,1
TX001429,AC00369,11.02,2023-11-13 16:32:53,debit,tucson,D000320,203.174.215.229,M008,branch,19.0,student,280.0,1.0,964.79,2024-11-04 08:06:56,2
TX000998,AC00368,368.53,2023-04-03 16:09:09,debit,raleigh,D000469,31.127.129.152,M099,branch,68.0,doctor,34.0,1.0,13696.31,2024-11-04 08:06:56,1
TX001598,AC00105,122.65,2023-08-17 16:26:57,debit,columbus,D000253,119.199.76.61,M039,online,28.0,student,41.0,1.0,1968.51,2024-11-04 08:06:57,3
TX001642,AC00480,50.52,2023-04-06 16:03:23,debit,los angeles,D000619,161.177.41.214,M065,branch,54.0,doctor,293.0,1.0,12815.24,2024-11-04 08:06:58,2
TX000740,AC00014,346.65,2024-01-01 16:17:13,debit,washington,D000077,43.98.242.106,M062,online,30.0,engineer,60.0,1.0,6356.96,2024-11-04 08:06:58,3
TX000734,AC00046,98.87,2023-01-03 17:51:07,debit,detroit,D000058,219.31.152.129,M060,online,20.0,student,179.0,1.0,533.2,2024-11-04 08:06:58,3
TX002145,AC00077,444.52,2023-04-04 16:11:34,debit,louisville,D000540,214.67.148.245,M026,online,27.0,engineer,17.0,1.0,5424.6,2024-11-04 08:06:58,3
TX000643,AC00032,467.13,2023-09-28 17:18:26,credit,kansas city,D000025,162.151.179.167,M096,branch,54.0,retired,45.0,1.0,3914.84,2024-11-04 08:06:58,4
TX002054,AC00331,58.32,2023-07-31 16:21:15,credit,louisville,D000135,87.50.72.69,M011,branch,29.0,engineer,275.0,4.0,6027.49,2024-11-04 08:06:58,2
TX001837,AC00197,56.11,2023-03-27 17:25:28,debit,boston,D000668,133.63.96.21,M025,branch,36.0,doctor,109.0,1.0,11123.65,2024-11-04 08:06:58,1
TX000032,AC00291,59.12,2023-02-06 16:24:24,debit,baltimore,D000282,187.199.178.27,M053,atm,29.0,doctor,257.0,1.0,9823.64,2024-11-04 08:06:58,2
TX000482,AC00229,348.7,2023-05-02 17:13:45,credit,fresno,D000175,142.184.68.230,M067,branch,69.0,retired,149.0,1.0,2445.58,2024-11-04 08:06:58,4
TX001899,AC00144,133.56,2023-01-24 18:43:06,debit,unknown,D000417,162.58.247.55,M071,online,25.0,student,177.0,1.0,783.83,2024-11-04 08:06:58,3
TX000713,AC00173,498.59,2023-01-30 16:20:26,credit,oklahoma city,D000604,93.169.212.219,M032,online,33.0,doctor,32.0,1.0,5862.99,2024-11-04 08:06:58,0
TX000233,AC00299,217.5,2023-10-23 18:54:48,credit,denver,Unknown,101.90.40.193,M043,branch,46.0,engineer,35.0,1.0,3057.4,2024-11-04 08:06:58,4
TX001964,AC00220,483.92,2023-10-16 18:57:30,debit,new york,D000046,145.179.219.57,M092,atm,70.0,retired,115.0,1.0,3138.0,2024-11-04 08:06:59,4
TX001242,AC00151,168.11,2023-05-19 16:44:53,credit,new york,D000050,146.69.70.214,M015,online,51.0,doctor,12.0,1.0,10652.13,2024-11-04 08:06:59,1
TX001280,AC00373,211.695,2023-01-06 17:52:11,debit,phoenix,D000640,60.166.231.236,M098,branch,43.0,doctor,75.0,1.0,13784.4,2024-11-04 08:06:59,1
TX001141,AC00286,42.72,2023-08-17 16:55:10,debit,nashville,D000193,186.135.2.148,M001,atm,37.0,engineer,143.0,1.0,4732.81,2024-11-04 08:06:59,3
TX002279,AC00118,85.03,2023-04-10 16:52:51,debit,san diego,D000109,160.65.101.37,M020,atm,51.0,retired,48.0,1.0,4597.57,2024-11-04 08:06:59,4
TX002452,AC00150,195.8,2023-02-28 17:37:48,debit,raleigh,D000511,82.75.200.117,M052,online,39.0,doctor,186.0,1.0,12027.68,2024-11-04 08:06:59,1
TX000963,AC00124,55.86,2023-01-23 17:18:16,debit,seattle,D000211,200.136.146.93,M007,online,39.0,engineer,68.0,1.0,5346.46,2024-11-04 08:06:59,3
TX000297,AC00381,475.36,2023-10-02 16:03:09,debit,phoenix,D000540,132.127.5.187,M018,atm,34.0,engineer,105.0,1.0,2000.6,2024-11-04 08:06:59,3
TX002127,AC00242,84.91,2023-10-16 18:38:15,debit,raleigh,D000667,141.201.46.191,M034,online,18.0,student,68.0,1.0,4732.81,2024-11-04 08:06:59,3
TX002488,AC00125,54.1,2023-05-19 17:47:41,credit,boston,D000031,110.64.1.201,M085,branch,28.0,engineer,17.0,1.0,940.91,2024-11-04 08:06:59,3
TX001177,AC00363,436.8,2023-11-16 16:30:01,debit,houston,D000033,153.178.166.93,M098,branch,36.0,engineer,213.0,1.0,4515.43,2024-11-04 08:06:59,2
TX002327,AC00146,35.98,2023-08-17 16:14:47,credit,nashville,D000662,216.31.34.238,M004,branch,40.0,doctor,133.0,1.0,11147.34,2024-11-04 08:06:59,1
TX001230,AC00229,17.21,2023-12-25 17:18:58,debit,omaha,D000618,119.43.28.203,M004,online,23.0,student,219.0,1.0,914.16,2024-11-04 08:06:59,2
TX000989,AC00035,471.88,2023-10-30 18:44:22,credit,san jose,D000317,133.67.250.163,M054,online,34.0,doctor,141.0,1.0,14833.34,2024-11-04 08:07:00,1
TX001405,AC00498,211.695,2023-05-08 16:25:03,debit,indianapolis,D000537,131.41.45.13,M096,online,33.0,doctor,27.0,1.0,12063.77,2024-11-04 08:07:00,1
TX002103,AC00054,122.85,2023-11-29 17:38:53,credit,seattle,D000392,210.98.198.143,M069,online,47.0,doctor,127.0,3.0,13185.39,2024-11-04 08:07:00,1
TX001777,AC00156,148.13,2023-03-17 16:34:52,debit,phoenix,D000280,160.160.113.117,M025,branch,58.0,retired,56.0,1.0,2189.38,2024-11-04 08:07:00,4
TX002317,AC00443,524.55,2023-09-19 16:32:00,debit,el paso,D000279,76.0.164.168,M039,atm,39.0,doctor,175.0,1.0,8292.75,2024-11-04 08:07:00,0
TX002366,AC00195,393.68,2023-09-18 16:40:55,debit,san diego,D000034,145.179.219.57,M087,atm,55.0,doctor,141.0,1.0,10135.88,2024-11-04 08:07:00,1
TX000608,AC00150,32.54,2023-07-04 16:25:35,debit,oklahoma city,D000008,4.101.189.38,M022,online,25.0,student,183.0,4.0,1544.88,2024-11-04 08:07:01,3
TX001972,AC00190,106.41,2023-01-16 16:37:34,debit,los angeles,D000473,84.237.126.96,M063,branch,57.0,retired,87.0,1.0,1310.38,2024-11-04 08:07:01,4
TX002020,AC00113,643.02,2023-10-02 17:47:19,credit,detroit,D000534,34.125.226.63,M065,atm,38.0,doctor,85.0,1.0,11989.39,2024-11-04 08:07:01,1
TX000023,AC00095,52.2,2023-06-06 18:54:15,debit,atlanta,Unknown,133.63.96.21,M022,online,39.0,engineer,120.0,1.0,8974.93,2024-11-04 08:07:01,1
TX001976,AC00260,79.21,2023-11-24 17:52:34,debit,colorado springs,D000014,165.143.173.165,M055,branch,56.0,retired,140.0,1.0,1615.04,2024-11-04 08:07:01,4
TX002248,AC00003,207.47,2023-10-02 18:57:19,debit,miami,D000643,147.234.20.46,M045,atm,53.0,doctor,12.0,1.0,1688.9,2024-11-04 08:07:01,4
TX000418,AC00274,775.23,2023-08-07 16:40:02,credit,albuquerque,D000220,112.222.0.29,M036,online,59.0,doctor,38.0,1.0,5977.59,2024-11-04 08:07:01,0
TX001398,AC00141,780.59,2023-06-28 17:58:48,credit,tucson,D000451,191.25.177.160,M058,online,23.0,student,145.0,1.0,6513.34,2024-11-04 08:07:01,0
TX001720,AC00490,304.75,2023-02-27 16:07:57,credit,austin,D000499,200.13.225.150,M096,branch,78.0,retired,125.0,1.0,1916.34,2024-11-04 08:07:01,4
TX000702,AC00030,211.1,2023-09-14 16:58:48,debit,miami,D000653,19.228.76.177,M070,branch,57.0,retired,136.0,1.0,7059.77,2024-11-04 08:07:01,4
TX001039,AC00291,36.57,2023-08-07 16:49:34,debit,omaha,D000617,221.23.158.87,M051,atm,62.0,retired,69.0,1.0,2583.07,2024-11-04 08:07:02,4
TX001000,AC00297,127.8,2023-03-02 16:05:52,credit,virginia beach,D000376,34.169.232.37,M026,branch,31.0,engineer,47.0,1.0,8630.99,2024-11-04 08:07:02,1
TX000696,AC00240,1151.18,2023-08-25 17:26:27,debit,kansas city,D000208,72.192.101.196,M055,atm,65.0,doctor,105.0,1.0,1100.06,2024-11-04 08:07:02,0
TX002223,AC00445,207.82,2023-02-28 16:34:45,credit,las vegas,D000181,32.71.250.58,M078,online,19.0,student,30.0,1.0,229.02,2024-11-04 08:07:02,3
TX000321,AC00441,231.71,2023-04-24 17:01:08,debit,raleigh,D000315,26.105.49.129,M060,branch,27.0,student,148.0,1.0,1127.98,2024-11-04 08:07:02,3
TX000335,AC00077,651.82,2023-04-14 17:59:43,debit,indianapolis,D000280,138.181.222.38,M094,atm,21.0,student,166.0,1.0,1802.77,2024-11-04 08:07:02,0
TX002401,AC00370,131.69,2023-10-16 16:22:32,credit,denver,D000044,30.229.179.194,M067,branch,53.0,engineer,59.0,1.0,2958.43,2024-11-04 08:07:03,4
TX002226,AC00448,57.91,2023-11-28 16:45:08,credit,sacramento,D000391,73.156.208.26,M079,branch,58.0,engineer,97.0,1.0,3641.06,2024-11-04 08:07:03,4
TX001836,AC00153,256.34,2023-08-21 16:42:02,debit,kansas city,D000383,89.18.54.235,M057,branch,69.0,retired,99.0,1.0,7471.63,2024-11-04 08:07:03,4
TX000137,AC00284,486.08,2023-06-20 17:21:50,debit,oklahoma city,D000170,138.87.180.254,M060,online,18.0,student,68.0,1.0,1748.69,2024-11-04 08:07:03,3
TX000580,AC00192,332.0,2023-04-27 16:27:41,debit,charlotte,D000101,197.23.128.119,M038,atm,69.0,retired,17.0,1.0,5943.13,2024-11-04 08:07:03,4
TX000780,AC00013,138.11,2023-12-11 17:29:02,credit,phoenix,D000227,20.147.6.179,M001,online,68.0,retired,104.0,1.0,4177.65,2024-11-04 08:07:04,4
TX002033,AC00438,166.06,2023-07-14 16:06:06,debit,indianapolis,D000195,85.239.236.80,M020,atm,30.0,engineer,172.0,1.0,5397.68,2024-11-04 08:07:04,2
TX000003,AC00019,126.29,2023-07-10 18:16:08,debit,mesa,D000235,215.97.143.157,M009,online,19.0,student,56.0,1.0,1122.35,2024-11-04 08:07:04,3
TX000728,AC00012,137.49,2023-07-26 16:54:08,debit,fort worth,D000159,42.61.10.112,M040,atm,34.0,engineer,50.0,1.0,4471.05,2024-11-04 08:07:04,3
TX000975,AC00111,81.35,2023-01-23 17:39:08,debit,houston,D000242,205.69.66.135,M028,online,41.0,engineer,103.0,1.0,7192.45,2024-11-04 08:07:04,1
TX000024,AC00453,345.84,2023-05-02 18:25:46,debit,fort worth,D000162,191.82.103.198,M083,online,22.0,student,142.0,3.0,1402.5,2024-11-04 08:07:04,3
TX001065,AC00158,191.62,2023-07-28 17:19:48,debit,jacksonville,D000663,165.114.224.47,M016,branch,63.0,doctor,51.0,1.0,1981.67,2024-11-04 08:07:04,4
TX000263,AC00194,47.38,2023-02-08 18:18:07,credit,seattle,D000388,150.231.20.169,M061,online,25.0,student,61.0,1.0,459.37,2024-11-04 08:07:05,3
TX001596,AC00207,220.68,2023-10-09 18:23:25,credit,raleigh,D000311,194.29.57.163,M050,online,71.0,retired,217.0,1.0,5549.2,2024-11-04 08:07:05,2
TX001843,AC00337,878.63,2023-04-06 16:59:33,debit,columbus,D000636,61.95.76.233,M080,atm,60.0,engineer,139.0,1.0,4954.37,2024-11-04 08:07:05,0
TX001842,AC00136,684.96,2023-01-09 16:19:47,debit,mesa,D000445,165.114.224.47,M070,atm,21.0,student,31.0,1.0,526.67,2024-11-04 08:07:05,0
TX001402,AC00092,66.01,2023-10-06 18:39:39,debit,milwaukee,D000317,49.172.82.247,M042,online,49.0,unknown,179.0,1.0,3475.99,2024-11-04 08:07:05,2
TX001017,AC00174,213.55,2023-03-30 16:00:25,debit,boston,D000680,161.25.82.11,M077,atm,63.0,doctor,15.0,1.0,5238.37,2024-11-04 08:07:06,4
TX002425,AC00116,14.34,2023-10-17 17:51:19,credit,memphis,D000620,Unknown,M004,online,67.0,retired,24.0,1.0,7932.51,2024-11-04 08:07:06,4
TX001919,AC00463,79.33,2023-12-06 16:10:00,credit,las vegas,D000154,64.15.0.66,M026,online,51.0,doctor,109.0,1.0,14798.1,2024-11-04 08:07:06,1
TX000811,AC00125,178.91,2023-03-15 16:37:04,debit,omaha,D000041,35.67.21.23,M035,atm,18.0,student,19.0,1.0,8870.89,2024-11-04 08:07:06,1
TX000014,AC00264,781.76,2023-11-20 16:39:15,debit,memphis,D000054,193.83.0.183,M025,atm,26.0,student,123.0,1.0,189.69,2024-11-04 08:07:06,0
TX002404,AC00111,1493.0,2023-06-07 17:05:41,debit,colorado springs,D000344,136.162.111.135,M096,atm,69.0,retired,151.0,1.0,1619.16,2024-11-04 08:07:07,0
TX001696,AC00175,521.01,2023-10-13 17:54:57,credit,seattle,D000205,36.13.239.172,M041,branch,41.0,engineer,73.0,1.0,4004.55,2024-11-04 08:07:07,0
TX002415,AC00028,1664.33,2023-09-25 17:11:19,debit,san antonio,D000072,116.106.207.139,M064,branch,18.0,student,65.0,1.0,1588.31,2024-11-04 08:07:07,0
TX000502,AC00284,254.77,2023-01-18 16:47:29,debit,denver,D000216,16.128.130.153,M031,branch,57.0,engineer,57.0,1.0,5994.87,2024-11-04 08:07:07,4
TX000051,AC00159,425.34,2023-02-13 16:59:39,credit,kansas city,D000661,139.23.212.102,M040,online,69.0,retired,121.0,1.0,3907.54,2024-11-04 08:07:07,4
TX001098,AC00295,451.35,2023-09-05 18:45:04,credit,baltimore,D000440,42.61.10.112,M028,branch,47.0,engineer,112.0,1.0,7707.96,2024-11-04 08:07:07,1
TX000379,AC00410,295.5,2023-11-23 18:00:00,debit,mesa,D000445,137.135.250.168,M095,atm,59.0,retired,36.0,1.0,6280.66,2024-11-04 08:07:08,4
TX002295,AC00140,211.7,2023-11-13 16:58:19,credit,chicago,D000157,59.127.135.25,M064,online,50.0,doctor,205.0,1.0,12272.78,2024-11-04 08:07:08,1
TX001861,AC00228,11.06,2023-11-01 17:59:04,debit,colorado springs,D000153,30.229.179.194,M037,atm,34.0,engineer,13.0,3.0,2782.21,2024-11-04 08:07:08,3
TX002490,AC00116,408.62,2023-05-22 17:41:48,credit,fort worth,D000684,58.1.27.124,M021,online,48.0,engineer,159.0,1.0,2498.48,2024-11-04 08:07:08,2
TX000025,AC00241,145.54,2023-03-02 16:43:56,debit,raleigh,D000036,119.186.154.104,M028,online,21.0,student,96.0,1.0,1930.96,2024-11-04 08:07:09,3
TX002095,AC00261,26.1,2023-02-17 16:21:21,debit,mesa,D000353,77.92.193.22,M001,atm,27.0,student,32.0,1.0,1435.72,2024-11-04 08:07:09,3
TX001093,AC00080,176.37,2023-01-16 16:38:57,debit,boston,D000501,129.102.184.189,M057,branch,55.0,retired,126.0,1.0,2420.86,2024-11-04 08:07:09,4
TX002409,AC00225,275.87,2023-08-28 18:27:59,debit,seattle,D000302,111.78.64.133,M096,atm,25.0,student,112.0,1.0,1697.58,2024-11-04 08:07:09,3
TX000730,AC00395,371.47,2023-05-30 16:15:10,credit,milwaukee,D000661,32.71.250.58,M097,branch,24.0,student,58.0,1.0,1187.04,2024-11-04 08:07:09,3
TX000059,AC00143,386.52,2023-06-09 16:18:15,debit,indianapolis,D000145,186.54.68.246,M064,branch,48.0,engineer,28.0,1.0,5630.61,2024-11-04 08:07:09,4
TX000289,AC00177,242.62,2023-07-10 16:40:15,credit,san francisco,D000332,138.87.180.254,M094,online,22.0,student,234.0,1.0,483.02,2024-11-04 08:07:09,2
TX002412,AC00362,116.76,2023-01-16 16:55:13,debit,philadelphia,D000496,60.153.124.80,M067,atm,51.0,engineer,212.0,1.0,4480.43,2024-11-04 08:07:09,2
TX000706,AC00137,12.11,2023-12-12 16:17:27,debit,jacksonville,D000577,57.141.198.111,M038,unknown,75.0,retired,127.0,1.0,1730.28,2024-11-04 08:07:10,4
TX002301,AC00038,301.73,2023-12-12 16:17:27,debit,tucson,D000006,165.143.173.165,M044,online,67.0,doctor,163.0,1.0,990.74,2024-11-04 08:07:10,4
TX001963,AC00427,118.06,2023-05-24 17:07:57,credit,las vegas,D000441,7.146.35.122,M082,branch,32.0,doctor,31.0,1.0,13560.63,2024-11-04 08:07:10,1
TX000873,AC00475,164.51,2023-06-05 18:09:44,debit,louisville,D000105,189.248.139.91,M056,branch,78.0,retired,110.0,1.0,3553.69,2024-11-04 08:07:10,4
TX001761,AC00259,373.99,2023-10-23 16:27:20,debit,sacramento,D000617,11.3.59.231,M097,atm,60.0,doctor,140.0,1.0,8590.5,2024-11-04 08:07:10,1
TX000629,AC00358,266.57,2023-07-03 17:56:59,credit,boston,D000058,140.94.123.72,M026,online,39.0,engineer,96.0,1.0,7180.48,2024-11-04 08:07:10,1
TX002139,AC00037,173.45,2023-12-25 16:25:43,debit,philadelphia,D000053,136.250.159.93,M066,atm,31.0,engineer,161.0,1.0,9077.62,2024-11-04 08:07:11,1
TX001788,AC00319,253.46,2023-05-22 16:27:35,debit,memphis,D000057,8.243.4.138,M046,atm,45.0,engineer,60.0,1.0,4732.81,2024-11-04 08:07:11,4
TX000795,AC00425,175.94,2023-06-05 16:16:13,debit,indianapolis,D000438,47.167.178.158,M044,atm,57.0,retired,89.0,1.0,3728.04,2024-11-04 08:07:11,4
TX001097,AC00444,82.67,2023-08-25 16:40:17,debit,milwaukee,D000466,185.23.87.107,M014,branch,26.0,student,46.0,1.0,290.59,2024-11-04 08:07:11,3
TX001813,AC00054,67.33,2023-04-13 18:15:52,debit,detroit,D000538,133.63.96.21,M073,online,59.0,engineer,36.0,1.0,5925.98,2024-11-04 08:07:11,4
TX001784,AC00380,292.03,2023-09-04 16:20:20,credit,memphis,D000659,167.104.180.235,M050,atm,46.0,engineer,154.0,1.0,951.33,2024-11-04 08:07:11,3
TX000069,AC00461,117.28,2023-02-09 16:34:53,credit,austin,D000128,46.150.175.171,M057,online,60.0,engineer,16.0,1.0,3665.77,2024-11-04 08:07:11,4
